YGL099W_idr_5	YKR095W_idr_13	YNL250W_idr_32	YMR309C_idr_1	YPL137C_idr_3	YCL061C_idr_3	YDR217C_idr_11	YDL150W_idr_4	YJR035W_idr_8	YDL153C_idr_10	YER176W_idr_8	0.576159561601302	0.533224723221341	0.505685538610473	0.500836023149898	0.495476073195863	0.48372779550738	0.480723012264487	0.470125955614398	0.458761880452045	0.454936859688577
YGL099W_idr_6	YKL114C_idr_2	YKR055W_idr_3	YDR279W_idr_4	YDR478W_idr_3	YDR365C_idr_4	YKL122C_idr_3	YHL010C_idr_9	YLR419W_idr_1	YNL121C_idr_4	YJR043C_idr_8	0.673223693848011	0.656401975674458	0.641243500826286	0.635724415240782	0.634143650222331	0.619292016888548	0.614081212760827	0.607255411507655	0.601299003200671	0.598751405217762
YGL103W_idr_1	YNL087W_idr_9	YBL019W_idr_5	YDL240W_idr_9	YDL007W_idr_1	YLR419W_idr_8	YCL031C_idr_6	YGL031C_idr_2	YPL129W_idr_2	YER019C-A_idr_1	YIL143C_idr_4	0.611049937291711	0.610814384795428	0.570095856753165	0.569187740387354	0.555113267185427	0.553065362674935	0.550357095814176	0.549286257517737	0.546339144351594	0.540838683697405
YGL107C_idr_1	YER123W_idr_5	YGL192W_idr_5	YPL042C_idr_5	YER017C_idr_1	YPR024W_idr_1	YMR264W_idr_3	YNL154C_idr_2	YPR065W_idr_2	YBL081W_idr_2	YHR135C_idr_2	0.792415406765809	0.782812593743803	0.725747114527332	0.71853262070365	0.717973136401089	0.708451401109894	0.705214030655783	0.703589897605681	0.702754740222537	0.700540886457039
YGL107C_idr_2	YKL043W_idr_4	YLR113W_idr_2	YDR151C_idr_2	YAR007C_idr_2	YMR070W_idr_1	YEL009C_idr_1	YGL237C_idr_5	YOR101W_idr_2	YMR164C_idr_15	YFL021W_idr_2	0.698803531124043	0.663028000970095	0.649365290806192	0.643580818283542	0.639717643084271	0.624462209631501	0.6099460670171	0.607913146776033	0.602319108234545	0.602244632700682
YGL108C_idr_1	YJR043C_idr_8	YDR214W_idr_2	YJR035W_idr_10	YDR326C_idr_7	YOR372C_idr_7	YKL122C_idr_3	YDL053C_idr_2	YPL083C_idr_9	YDR279W_idr_4	YKL114C_idr_2	0.691548594897825	0.688604996851763	0.683896594969862	0.661997064027355	0.656580902347586	0.653580925255169	0.647987925362858	0.644690218733885	0.643002088661984	0.637019548579153
YGL110C_idr_5	YBR237W_idr_4	YGR258C_idr_3	YPR112C_idr_5	YGL203C_idr_5	YOR370C_idr_2	YBL014C_idr_10	YGR013W_idr_7	YDR299W_idr_3	YBR028C_idr_1	YJR042W_idr_1	0.779664934362599	0.745100964718587	0.74263876965945	0.723514536049137	0.721923867619042	0.718790537099654	0.718409390236096	0.711979199866938	0.710453195098985	0.708563682604878
YGL110C_idr_7	YDR279W_idr_4	YER176W_idr_2	YLR419W_idr_1	YPL191C_idr_5	YDR478W_idr_3	YKL114C_idr_2	YJR043C_idr_8	YJL131C_idr_2	YGL064C_idr_1	YDR494W_idr_2	0.809100554934712	0.797988886547416	0.773657203428103	0.771398943532338	0.770497868460554	0.761258215047044	0.761212985669939	0.74317078246262	0.733249451668311	0.729294534510952
YGL111W_idr_3	YJL033W_idr_5	YDR028C_idr_6	YOR001W_idr_5	YOR148C_idr_1	YIR002C_idr_4	YLR323C_idr_1	YGL171W_idr_4	YDL122W_idr_6	YKL095W_idr_6	YNL121C_idr_4	0.692500355690688	0.688567880526049	0.688395632729137	0.678962708159604	0.675405602960865	0.674583187027615	0.674465621907614	0.671355866827026	0.661232247688492	0.660303739221424
YGL112C_idr_3	YBL102W_idr_2	YEL061C_idr_1	YBL051C_idr_2	YLR451W_idr_3	YLR078C_idr_3	YKL126W_idr_2	YDR293C_idr_7	YML111W_idr_7	YBR214W_idr_1	YEL024W_idr_1	0.561684889152302	0.547016692212224	0.540060749938182	0.538135102475848	0.520951792462761	0.509291943960769	0.499425814344139	0.495739926967454	0.493244175114411	0.490314865182878
YGL113W_idr_3	YGR268C_idr_1	YLR278C_idr_1	YLR144C_idr_1	YBR200W_idr_5	YCR093W_idr_18	YMR192W_idr_1	YDR085C_idr_6	YDR517W_idr_8	YML057W_idr_6	YJL020C_idr_2	0.589732932902924	0.561230377299022	0.538792566184937	0.518152711680823	0.512315177605145	0.50529766632446	0.502614781473876	0.501568772932638	0.497855004757297	0.488804534486075
YGL113W_idr_4	YPL191C_idr_5	YGR072W_idr_1	YDR365C_idr_4	YDR285W_idr_8	YIL161W_idr_1	YMR233W_idr_3	YDR440W_idr_2	YKR056W_idr_3	YDR478W_idr_3	YPL210C_idr_3	0.786874875545172	0.755424861548069	0.752967846860612	0.747155277425225	0.731670204549311	0.731590707938297	0.709010591389894	0.701922747764524	0.699718669955363	0.699471937955504
YGL113W_idr_6	YLR422W_idr_30	YNR049C_idr_2	YER155C_idr_1	YOR018W_idr_2	YHR031C_idr_2	YGR237C_idr_4	YPL150W_idr_3	YGR126W_idr_3	YPR095C_idr_13	YPR185W_idr_10	0.785777662540257	0.742485766958902	0.741475454738399	0.737578021618421	0.724067245522952	0.70756961746231	0.706601580364882	0.703971748984363	0.695497039085989	0.692632785206942
YGL113W_idr_8	YGR042W_idr_2	YDR369C_idr_10	YOR196C_idr_1	YNL309W_idr_3	YOR058C_idr_11	YML027W_idr_2	YDR052C_idr_1	YPR067W_idr_1	YLR086W_idr_1	YPL116W_idr_5	0.661068406271213	0.65785972453435	0.636241233325968	0.633187134318053	0.630410234150596	0.630144102252382	0.627552769518137	0.626104653386108	0.625205444146264	0.618938280772634
YGL114W_idr_2	YPR133C_idr_1	YDL194W_idr_1	YDL138W_idr_1	YPL022W_idr_5	YJR066W_idr_24	YHR032W_idr_2	YKL146W_idr_6	YML088W_idr_5	YMR136W_idr_4	YOR042W_idr_3	0.65739921907502	0.63827299805325	0.632251219500971	0.624251106646991	0.602228733117074	0.592146791141036	0.591165015042856	0.58960726219633	0.579218968833129	0.57607376104078
YGL114W_idr_3	YKL149C_idr_2	YEL063C_idr_1	YER180C_idr_2	YNL119W_idr_3	YHR105W_idr_2	YNL270C_idr_1	YKL020C_idr_12	YDR497C_idr_1	YGR140W_idr_3	YGR149W_idr_4	0.701412417236097	0.696626195308706	0.695775019924522	0.684905531311543	0.683054748219244	0.681796114773022	0.678390025136775	0.677781876685201	0.669560494529602	0.660465688511856
YGL116W_idr_1	YBL079W_idr_2	YIL095W_idr_2	YNL309W_idr_3	YHR080C_idr_1	YDR326C_idr_1	YDR115W_idr_1	YBR275C_idr_1	YOR070C_idr_1	YBR156C_idr_2	YDR348C_idr_3	0.661437434945052	0.641543232513826	0.623355423945075	0.621417297520787	0.613073816963941	0.608732176705803	0.607468788859018	0.607038461311404	0.60475850870879	0.576606424984544
YGL119W_idr_1	YJL045W_idr_1	YOR037W_idr_1	YKL148C_idr_1	YER182W_idr_1	YHR038W_idr_1	YCR068W_idr_1	YOR297C_idr_1	YLR253W_idr_1	YPL132W_idr_2	YGR033C_idr_1	0.649703631481152	0.628606428209851	0.619605759828925	0.618818976643159	0.602269073336136	0.595412717589892	0.595136610742222	0.586556480644958	0.585593133801178	0.585530729227023
YGL120C_idr_1	YIR003W_idr_2	YDL095W_idr_1	YLR215C_idr_3	YLR319C_idr_13	YOR109W_idr_7	YDR457W_idr_44	YGR110W_idr_1	YLR182W_idr_7	YDR160W_idr_1	YLR337C_idr_1	0.461200541555222	0.449592709604685	-0.446448922969737	0.443514771062514	0.443206623464355	0.438210462925405	0.437785511038415	-0.437603075143218	-0.432615775761574	0.427444416616174
YGL122C_idr_2	YOR204W_idr_3	YML017W_idr_6	YOR204W_idr_1	YPR129W_idr_5	YLR150W_idr_10	YNL224C_idr_1	YDR194C_idr_3	YPL119C_idr_2	YGR159C_idr_3	YNL112W_idr_2	0.799711059822964	0.796797910643699	0.79294175397573	0.776016536490608	0.768123508220529	0.7506944840868	0.742656249972666	0.741091454454071	0.731294684090625	0.711264050897282
YGL122C_idr_3	YBR079C_idr_8	YGR116W_idr_5	YIL143C_idr_4	YIL149C_idr_59	YPL115C_idr_6	YBL004W_idr_32	YEL031W_idr_11	YHR065C_idr_2	YFL007W_idr_24	YOR290C_idr_10	0.718239156604053	0.615591182875073	0.584411404217524	0.583740251802818	0.580810227881818	0.568988753214634	0.563185834946133	0.559741844784877	0.55463183604159	0.552654134643538
YGL122C_idr_5	YIL036W_idr_8	YBL032W_idr_1	YKR096W_idr_6	YIR023W_idr_1	YMR183C_idr_1	YOR363C_idr_8	YDR216W_idr_20	YJL089W_idr_2	YMR080C_idr_5	YKR010C_idr_11	0.733131939206376	0.725922794173815	0.723829005475143	0.698138037143442	0.697257424394885	0.693598769129311	0.679964847901084	0.679460661228225	0.675547476127313	0.673855398719977
YGL124C_idr_1	YNL095C_idr_2	YBR290W_idr_2	YPR030W_idr_12	YBL101C_idr_7	YLR149C_idr_8	YDR143C_idr_4	YKL010C_idr_1	YCL029C_idr_2	YPR019W_idr_1	YFR024C-A_idr_2	0.804561081627594	0.800644817603156	0.791486134857395	0.772525067389463	0.764781799769052	0.741571418589742	0.738020488288728	0.722331284849529	0.717511285788604	0.713955691331771
YGL129C_idr_1	YIL125W_idr_1	YLR418C_idr_5	YEL024W_idr_1	YKR016W_idr_1	YDR337W_idr_1	YDR148C_idr_1	YDL174C_idr_1	YDR462W_idr_1	YMR145C_idr_1	YDL085W_idr_1	0.743441276898584	0.737606484232204	0.707092144409605	0.646713721389573	0.642558781660329	0.641249676526375	0.640134920816833	0.639239666832495	0.638024928817494	0.636313827801824
YGL130W_idr_2	YML032C_idr_3	YKL082C_idr_12	YLR045C_idr_2	YNL064C_idr_5	YOR042W_idr_4	YDR128W_idr_5	YBL097W_idr_8	YOR115C_idr_1	YPL203W_idr_1	YOL019W_idr_4	0.580719673257536	0.550008285710084	0.536483726245649	0.52729541456895	0.516668865615195	0.513859103534063	0.512080999172655	0.508740119687692	0.50808123562936	0.506074294296615
YGL131C_idr_1	YCL034W_idr_3	YIL154C_idr_4	YHL034C_idr_2	YBR108W_idr_2	YGR072W_idr_1	YGL222C_idr_5	YKL105C_idr_1	YKL214C_idr_3	YBR203W_idr_22	YDR182W_idr_1	0.590452337391085	0.524872312496545	0.514474988791262	0.510090699232755	0.503943278544835	0.492763785774491	0.491088574409507	0.487978507262517	0.487365687128954	0.486914617582172
YGL131C_idr_21	YPL015C_idr_2	YDR332W_idr_3	YNL119W_idr_3	YHR099W_idr_63	YIL093C_idr_5	YKR095W_idr_62	YML015C_idr_4	YDR363W_idr_7	YLL034C_idr_10	YDL074C_idr_4	0.742981752898923	0.687141616244839	0.68306323300071	0.663440358188421	0.661323819864649	0.652202157729971	0.642651756569368	0.6324728780629	0.619120673293132	0.615135290539906
YGL131C_idr_26	YBL047C_idr_2	YHR124W_idr_1	YMR002W_idr_2	YEL037C_idr_1	YDR145W_idr_5	YPR030W_idr_14	YDR145W_idr_1	YDR388W_idr_3	YHR058C_idr_3	YDL070W_idr_1	-0.459084079985348	0.439441653245191	-0.436718182187834	-0.43399999685758	-0.426503274693378	0.42461220256262	-0.419775980657763	-0.419272877087721	-0.419261197219983	-0.418762803613865
YGL131C_idr_3	YLR106C_idr_44	YNL119W_idr_3	YBL004W_idr_38	YIL144W_idr_2	YLR398C_idr_1	YDR508C_idr_1	YGL077C_idr_1	YOR290C_idr_10	YBR140C_idr_11	YGL144C_idr_8	0.625532176273061	0.564531194417382	0.55433047298172	0.547434621987542	0.546156463923139	0.54232747976834	0.520198991621826	0.517713754730132	0.514162069482239	0.512817546827955
YGL131C_idr_4	YJL083W_idr_2	YNR015W_idr_1	YBL008W_idr_1	YJL203W_idr_3	YPL146C_idr_8	YOL066C_idr_1	YOR064C_idr_3	YFR013W_idr_1	YER013W_idr_7	YOL114C_idr_2	0.690146709710731	0.644932518978482	0.644782852598539	0.632040122013636	0.629121382740084	0.611875936413856	0.600213576671234	0.593835975831817	0.593505643320952	0.592738459951288
YGL131C_idr_5	YOR049C_idr_1	YPL072W_idr_1	YOR042W_idr_1	YPR148C_idr_7	YOL027C_idr_4	YDL133W_idr_2	YIL015W_idr_1	YGL166W_idr_3	YHR092C_idr_1	YNL110C_idr_1	-0.52348935139982	0.499133319181662	-0.494949179194794	-0.468848313404028	-0.463278419635249	0.45909732815726	0.454790794159944	0.452536910372452	-0.449803099717538	-0.448390973809305
YGL133W_idr_11	YGR091W_idr_1	YPL043W_idr_3	YKL100C_idr_5	YPL158C_idr_7	YER173W_idr_7	YLR099W-A_idr_1	YNL008C_idr_6	YNL224C_idr_11	YDR346C_idr_2	YMR219W_idr_4	0.880512820680833	0.877455115044531	0.875403903485779	0.871583374653504	0.870200698583111	0.867829641048373	0.866730497201984	0.865630470334109	0.865439267989781	0.862321525507525
YGL133W_idr_12	YDR068W_idr_1	YDR332W_idr_3	YKR095W_idr_23	YGL131C_idr_21	YOR348C_idr_1	YKL195W_idr_4	YBR122C_idr_2	YDL074C_idr_4	YKR095W_idr_62	YCR066W_idr_6	0.677551567710973	0.604758480044062	0.592638426257809	0.590256770759938	0.587522293173551	0.575186913854329	0.566225969672949	0.565642237068576	0.564654940965071	0.558342718132742
YGL133W_idr_2	YPL216W_idr_4	YOR326W_idr_8	YBR237W_idr_6	YNL323W_idr_2	YEL022W_idr_2	YNL059C_idr_6	YBL004W_idr_32	YHL030W_idr_22	YML049C_idr_5	YLR106C_idr_40	0.60095498238738	0.531935498421952	0.505988276386762	0.495231265983423	0.489949300977171	0.484254121802744	0.482353054932808	0.477656372198489	0.471733028797777	0.468988194498279
YGL133W_idr_3	YKR025W_idr_1	YPL260W_idr_5	YBL097W_idr_9	YER172C_idr_20	YJL069C_idr_2	YLR272C_idr_3	YDR014W_idr_5	YLR106C_idr_100	YHR012W_idr_1	YER022W_idr_10	0.76928276519191	0.729839871973051	0.727394866970254	0.727083411906584	0.726003110823394	0.725030926998449	0.723174219115303	0.716299986840924	0.714863895247079	0.714077909281236
YGL133W_idr_5	YDR331W_idr_1	YNL177C_idr_1	YGR012W_idr_1	YDR167W_idr_2	YKL075C_idr_4	YBR140C_idr_38	YLR250W_idr_1	YBR042C_idr_1	YPL115C_idr_6	YHL030W_idr_22	0.526770835585399	0.488181549779141	0.472987160891863	0.460741340602538	-0.446888942789705	0.446761547127614	0.444633692978713	0.44310863036572	0.43720697940997	0.434431781763299
YGL133W_idr_6	YDR359C_idr_6	YER068W_idr_7	YDL088C_idr_2	YAR007C_idr_2	YPR042C_idr_3	YPL032C_idr_2	YER151C_idr_1	YDR145W_idr_1	YGL178W_idr_6	YBR212W_idr_15	0.581116357621903	0.576837095799316	0.552359387640386	0.546844578206097	0.540035083007624	0.537456665086625	0.534894780263657	0.52549834576374	0.516377517979584	0.513277201178862
YGL133W_idr_8	YCR052W_idr_2	YPL216W_idr_9	YEL036C_idr_3	YFL013C_idr_4	YPR072W_idr_6	YAL043C_idr_7	YML032C_idr_3	YNL091W_idr_4	YMR043W_idr_2	YPR135W_idr_9	0.686623071552056	0.664947989305816	0.657158054244769	0.569471745896927	0.562140163595261	0.56145926150082	0.55005960018047	0.548271215256726	0.544915680316717	0.537087721824641
YGL134W_idr_5	YPL219W_idr_4	YKL089W_idr_4	YFL034W_idr_1	YAL047C_idr_3	YHR115C_idr_2	YIL071C_idr_3	YGR196C_idr_1	YML059C_idr_13	YBL104C_idr_7	YGL158W_idr_3	0.865518861332899	0.824506197777973	0.795303574552523	0.791752003114355	0.78790184406169	0.786893821041444	0.78380952321351	0.77893897616	0.778189509299637	0.776463999809547
YGL137W_idr_3	YGR229C_idr_5	YNL166C_idr_5	YBR279W_idr_6	YOR239W_idr_1	YLR330W_idr_3	YLL022C_idr_4	YDR117C_idr_3	YNL224C_idr_10	YGR086C_idr_2	YDR060W_idr_6	0.896646852839716	0.887534495701325	0.884034740114535	0.877632642135367	0.870233213947978	0.866820914347044	0.852093154267274	0.851107949565392	0.850171298243045	0.848753425182905
YGL139W_idr_2	YPL221W_idr_4	YKL020C_idr_11	YOL138C_idr_7	YPR007C_idr_3	YBR049C_idr_2	YIL061C_idr_2	YKL015W_idr_3	YDR420W_idr_6	YNL216W_idr_1	YDR166C_idr_8	0.728489819367785	0.62553297333725	0.473791045056716	0.45789516324012	0.438483403495555	0.438189441621849	0.437594195811115	0.426544142558403	0.422425500120858	0.415867473332177
YGL140C_idr_3	YFL024C_idr_6	YOR290C_idr_12	YNL124W_idr_3	YDR277C_idr_3	YGR097W_idr_3	YPL199C_idr_2	YOR113W_idr_19	YGR056W_idr_10	YLR326W_idr_3	YPL016W_idr_11	0.491879250694132	0.44096538251629	0.439533159995987	0.433657165134339	0.423338127224084	0.418377874684832	0.415381651179354	0.413845503702849	0.402804366528572	0.402476709007391
YGL140C_idr_5	YDR303C_idr_5	YLR454W_idr_7	YGR217W_idr_1	YOL018C_idr_1	YLR419W_idr_15	YLR115W_idr_3	YDR014W_idr_1	YDL194W_idr_1	YDL150W_idr_4	YLR398C_idr_1	0.559986730301987	0.55536313033272	0.553270115882374	0.55077883879801	0.550491075130625	0.536457426418838	0.529809306238961	0.5224894035841	0.519247535392635	0.500967685069997
YGL140C_idr_6	YAR042W_idr_14	YDL019C_idr_7	YNL294C_idr_2	YDL173W_idr_4	YDR299W_idr_6	YOR092W_idr_2	YGR125W_idr_1	YFL033C_idr_1	YGL208W_idr_1	YER116C_idr_1	0.684269323717977	0.653283766959672	0.652680918331491	0.651014297465374	0.638927944559641	0.638791050443578	0.627683294823828	0.624251620410513	0.618021755649474	0.609229456686883
YGL140C_idr_9	YGR145W_idr_5	YJL054W_idr_2	YOR287C_idr_3	YDL040C_idr_3	YLR221C_idr_1	YJL129C_idr_4	YER100W_idr_2	YGL244W_idr_2	YNL110C_idr_1	YDL063C_idr_4	0.606728678587219	0.604001553584854	0.602772746212617	0.578456686790608	0.562299590459066	0.56095242120439	0.544084141096531	0.543346768536907	0.537843395022469	0.536313024961517
YGL141W_idr_3	YLR247C_idr_21	YML104C_idr_5	YNL119W_idr_3	YLR419W_idr_15	YGL092W_idr_3	YMR306W_idr_8	YOR048C_idr_7	YKL010C_idr_9	YML015C_idr_4	YPR055W_idr_3	0.729400179213895	0.646234147338115	0.631671609535464	0.631430281961474	0.62042067808562	0.611327497822171	0.603889258714017	0.594000497885072	0.590479974071962	0.588527434551315
YGL143C_idr_1	YIL157C_idr_1	YAL046C_idr_1	YMR302C_idr_1	YKL141W_idr_1	YNL073W_idr_1	YPL252C_idr_1	YEL050C_idr_1	YDR175C_idr_1	YMR118C_idr_1	YLR203C_idr_1	0.806358174291878	0.802218898877454	0.785914284386784	0.765676223411516	0.755267676590817	0.746548247809445	0.746291491467075	0.741550882251844	0.737057914134153	0.734350788032603
YGL144C_idr_8	YJL059W_idr_2	YLR103C_idr_7	YNL267W_idr_11	YCL051W_idr_7	YGL077C_idr_1	YLR314C_idr_1	YOR227W_idr_5	YER159C_idr_1	YML097C_idr_1	YJL127C_idr_1	0.720108997130148	0.70594254203179	0.691066873864851	0.690259601356388	0.686187233010206	0.684514559024753	0.680322494171429	0.676129803221483	0.673292995378005	0.672838317804085
YGL150C_idr_1	YKL112W_idr_12	YGL073W_idr_14	YMR216C_idr_10	YOR363C_idr_8	YDR310C_idr_1	YDR216W_idr_10	YLR403W_idr_1	YHL010C_idr_7	YKL032C_idr_5	YGL073W_idr_12	0.671126262923667	0.659392908327213	0.655453334547879	0.654369419845604	0.641474719703025	0.641381800978	0.61835472183952	0.605807623092964	0.60106508548543	0.597699350235614
YGL150C_idr_17	YFL013C_idr_4	YDR362C_idr_1	YMR044W_idr_4	YOL115W_idr_3	YDR464W_idr_1	YML065W_idr_3	YIL126W_idr_7	YDR485C_idr_1	YPL064C_idr_2	YML098W_idr_2	0.73633652595243	0.709536879272764	0.69783745608555	0.68474628690803	0.68252896383893	0.677729275868663	0.652037039341229	0.652011659987171	0.64626350265236	0.638191571552664
YGL150C_idr_3	YDR266C_idr_2	YIR033W_idr_14	YCR092C_idr_1	YKR003W_idr_1	YML021C_idr_1	YDR097C_idr_1	YGR286C_idr_1	YDL115C_idr_5	YDL164C_idr_1	YKL010C_idr_3	0.68380119130859	0.675039062815306	0.650578436225053	0.620080392371625	0.614418047960066	0.601783709171403	0.601485434908211	0.583246013440313	0.574913273221462	0.570063638938527
YGL150C_idr_9	YLR247C_idr_13	YDL133W_idr_2	YLL040C_idr_13	YLR189C_idr_6	YOR191W_idr_13	YLR106C_idr_73	YNL257C_idr_6	YBL004W_idr_38	YER064C_idr_3	YCR068W_idr_1	0.524701686583628	0.491732285110637	0.462543262257448	0.448552514557237	0.442876576456474	0.441691622494492	0.432062216019812	0.431576134387621	0.428025105623109	0.427325730914934
YGL151W_idr_5	YLR277C_idr_2	YPL082C_idr_12	YLR106C_idr_74	YNL088W_idr_15	YLR310C_idr_8	YDR152W_idr_5	YOR361C_idr_4	YPR190C_idr_4	YLR133W_idr_4	YJL080C_idr_4	0.606227645026778	0.581400551023949	0.57663059517699	0.55219380662409	0.547939611704544	0.546867080537667	0.546120681695856	0.541549343934997	0.536653174653571	0.536605484855022
YGL151W_idr_6	YAL022C_idr_1	YHR105W_idr_2	YDR162C_idr_1	YGR056W_idr_2	YDL206W_idr_3	YBR207W_idr_2	YMR302C_idr_3	YBR049C_idr_2	YPL259C_idr_2	YDR152W_idr_5	0.700162262721789	0.691605892133464	0.678771918295011	0.674986833101488	0.643588545165294	0.640458299695616	0.632985062043818	0.632220569119293	0.632143680541468	0.631315673701838
YGL151W_idr_8	YER033C_idr_2	YPL140C_idr_1	YDR170C_idr_4	YNL278W_idr_1	YDR466W_idr_8	YDR103W_idr_1	YPR083W_idr_11	YGR237C_idr_7	YOL070C_idr_1	YOR054C_idr_1	0.630800287656863	0.626438905483735	0.61970051104056	0.593912902531229	0.580038948127209	0.579663257795513	0.578661860409886	0.577681027677413	0.575610012504903	0.574654880624577
YGL153W_idr_3	YER088C_idr_2	YLR278C_idr_2	YKR072C_idr_1	YDL053C_idr_2	YER068W_idr_7	YGL162W_idr_4	YFR034C_idr_3	YDR043C_idr_2	YBR086C_idr_8	YOR355W_idr_7	0.595102411402837	0.592021613140873	0.584319902527094	0.571421512813739	0.563592112255977	0.563504634306644	0.559938237875573	0.557038162420933	0.5557165301305	0.555082501012785
YGL158W_idr_3	YML059C_idr_13	YDR229W_idr_3	YPL219W_idr_4	YJL197W_idr_1	YMR219W_idr_4	YJR092W_idr_2	YGR196C_idr_1	YLR099W-A_idr_1	YGL134W_idr_5	YAR014C_idr_20	0.826531990558654	0.812366950496861	0.806531245514423	0.80300531944139	0.802920926177881	0.797431666976555	0.796274681116773	0.781622686396969	0.776463999809547	0.7702269246403
YGL158W_idr_8	YGL027C_idr_1	YDL106C_idr_7	YLL001W_idr_6	YDR208W_idr_5	YDR451C_idr_1	YMR100W_idr_5	YGR044C_idr_2	YDR151C_idr_2	YPR117W_idr_1	YMR037C_idr_17	0.507666412345027	0.506373274890943	0.499103013868513	0.486345193364147	0.462755365497515	0.44933445443919	0.444663579024661	0.441978658492573	0.440520926700405	0.440312423030177
YGL160W_idr_3	YJL197W_idr_1	YMR080C_idr_1	YNL201C_idr_6	YBR081C_idr_7	YDR170C_idr_15	YLR320W_idr_1	YNL223W_idr_6	YLR103C_idr_7	YFR040W_idr_5	YBL097W_idr_9	0.775552224998302	0.758521204964261	0.753857566208987	0.739103999795888	0.737054186626077	0.736831662271215	0.736777731135102	0.732966580553917	0.732403389725838	0.73152926526913
YGL161C_idr_3	YBL032W_idr_1	YDR508C_idr_2	YER159C_idr_1	YCL025C_idr_2	YIL030C_idr_1	YDR375C_idr_1	YPL270W_idr_4	YLR223C_idr_3	YLR314C_idr_1	YDR515W_idr_4	0.706713258535914	0.701933472447113	0.682331570321116	0.671564148520822	0.667917131429359	0.661728025134355	0.657692901311996	0.652063524617169	0.641409910891109	0.638356905672446
YGL162W_idr_4	YGL096W_idr_3	YIL056W_idr_6	YJL110C_idr_2	YML076C_idr_6	YKR034W_idr_2	YMR136W_idr_3	YPL089C_idr_10	YPR065W_idr_2	YER040W_idr_3	YPR009W_idr_5	0.77897920818809	0.72036289011646	0.719361066614259	0.710231427649589	0.706996999591743	0.698782513093408	0.695886643428315	0.686286424386331	0.685390937853169	0.679488550060199
YGL163C_idr_1	YBL101C_idr_12	YOR004W_idr_2	YPL049C_idr_3	YLR452C_idr_6	YDR464W_idr_9	YIR010W_idr_1	YPR030W_idr_18	YEL050C_idr_1	YOR308C_idr_11	YOL108C_idr_1	0.706782987854057	0.633633123327773	0.561009623032988	0.528232525346185	0.525066199381165	0.485011112748807	0.483628604581962	0.47828622001703	0.470353674349685	0.465702473685583
YGL163C_idr_3	YOR304W_idr_7	YGR074W_idr_2	YLR249W_idr_7	YML093W_idr_14	YHR042W_idr_1	YBR142W_idr_12	YBR245C_idr_12	YPL263C_idr_1	YDL201W_idr_1	YBR172C_idr_5	0.454267761535636	0.447788734115219	0.443668797361252	0.441579924237082	0.436346454449311	0.380436166460622	0.372264454479924	0.371049833644179	0.36932758011477	0.367482960491275
YGL163C_idr_8	YKR020W_idr_2	YDR416W_idr_2	YML097C_idr_2	YHR036W_idr_7	YPL085W_idr_7	YPL169C_idr_3	YGR186W_idr_15	YIL077C_idr_5	YNL118C_idr_2	YGL201C_idr_11	0.523214286707431	0.521759917561962	0.504492580789375	0.493690574846552	0.493652658335287	0.482775594833716	0.481456579834283	0.470910030347392	0.45786688779838	0.457592444579011
YGL166W_idr_3	YIR023W_idr_2	YHR115C_idr_1	YIL151C_idr_1	YGL179C_idr_1	YIL056W_idr_3	YIL113W_idr_1	YIL050W_idr_1	YJL083W_idr_8	YMR070W_idr_1	YFL021W_idr_2	0.81868952579282	0.74167414337873	0.699842429637546	0.691619200873999	0.679861522786908	0.679737972859677	0.677411868574079	0.676108866985221	0.675668660836265	0.670935802693842
YGL167C_idr_1	YGL082W_idr_4	YLR026C_idr_4	YHR149C_idr_14	YLR425W_idr_10	YGR241C_idr_4	YAL026C_idr_1	YGR180C_idr_2	YMR276W_idr_2	YOR162C_idr_9	YPR160W_idr_1	0.682322045385023	0.645190827271297	0.570398603295951	0.545889851801432	0.517409735211326	0.502413512718553	0.478944587648288	0.477622721908361	0.475368734648648	0.472869929268217
YGL171W_idr_1	YKL155C_idr_5	YLR401C_idr_5	YDR060W_idr_8	YNR019W_idr_5	YOR287C_idr_3	YNL271C_idr_16	YCL054W_idr_6	YKL078W_idr_1	YOR290C_idr_22	YKR024C_idr_6	0.592601708421964	0.53805610082571	0.515720839077747	0.509473450349066	0.502476834557633	0.486103877401311	0.479732429595593	0.47672492687797	0.464611142212873	0.46355440170989
YGL171W_idr_4	YDR365C_idr_4	YGL111W_idr_3	YPL263C_idr_1	YLR433C_idr_9	YGL090W_idr_2	YKL114C_idr_2	YCR016W_idr_2	YBL011W_idr_2	YDL213C_idr_1	YDR120C_idr_2	0.679967169095865	0.674465621907614	0.669837344700794	0.666111117905199	0.65864728129637	0.646846114186401	0.637092994239195	0.635143044761926	0.634068954636572	0.630772727374742
YGL172W_idr_1	YKL068W_idr_1	YGR119C_idr_1	YGL092W_idr_1	YMR047C_idr_1	YML010W_idr_3	YJL041W_idr_1	YDR192C_idr_1	YCL028W_idr_2	YBL007C_idr_5	YOR098C_idr_2	0.918793862343075	0.910504963616708	0.902201929738052	0.862412747909321	0.824466378951546	0.817015752774654	0.809648258989641	0.805422101214509	0.789507815137448	0.764615957042447
